throughput,packet_loss,jitter
104.0,0.83,0.023
104.0,0.34,0.084
105.0,0.27,0.123
105.0,0.21,0.022
104.0,0.42,0.019
105.0,0.3,0.033
104.0,0.4,0.027
103.0,1.2,0.155
105.0,0.12,0.247
103.0,1.2,0.023
105.0,0.11,0.054
105.0,0.16,0.073
104.0,0.15,0.028
103.0,1.7,0.026
104.0,0.3,0.204
105.0,0.83,0.035
104.0,0.35,0.025
104.0,0.21,0.009
104.0,0.7,0.029
104.0,0.09,0.014
104.0,1.3,0.337
104.0,0.75,0.024
104.0,0.48,0.014
104.0,0.41,0.02
104.0,0.54,0.021
104.0,0.4,0.038
105.0,0.12,0.026
104.0,0.76,0.172
104.0,0.25,0.008
105.0,0.43,0.12
104.0,0.16,0.027
105.0,0.22,0.027
105.0,0.26,0.02
104.0,0.57,0.025
104.0,1.1,0.022
104.0,0.96,0.313
81.6,22.0,0.054
63.9,39.0,0.382
57.8,45.0,0.028
70.6,33.0,0.056
78.4,26.0,0.065
63.1,40.0,0.551
79.4,24.0,0.325
95.2,9.4,0.235
87.4,16.0,0.372
96.5,8.0,0.027
98.5,5.7,0.03
104.0,0.76,0.308
101.0,3.6,0.027
99.6,5.1,0.346
101.0,3.9,0.21
93.6,11.0,0.367
104.0,0.96,0.1
104.0,0.88,0.034
104.0,0.7,0.167
104.0,0.75,0.105
103.0,1.4,0.148
104.0,0.33,0.084
104.0,0.61,0.149
104.0,0.99,0.1
105.0,0.0,0.046
104.0,1.0,0.02
105.0,0.53,0.026
104.0,0.056,0.286
105.0,0.16,0.112
104.0,0.76,0.101
104.0,0.74,0.778
105.0,0.28,0.166
104.0,1.4,0.038
103.0,0.66,0.299
104.0,0.8,0.29
104.0,0.66,0.16
103.0,0.52,0.033
106.0,0.41,0.53
104.0,1.2,0.142
104.0,0.65,0.108
104.0,0.98,0.406
105.0,0.1,0.112
104.0,0.76,0.085
104.0,0.63,0.226
104.0,0.49,0.197
104.0,0.73,0.14
105.0,0.31,0.02
104.0,0.89,0.133
104.0,0.86,0.185
104.0,0.78,0.321
104.0,0.54,0.225
103.0,1.4,0.188
104.0,1.2,0.067
104.0,0.68,0.073
104.0,0.5,0.057
104.0,0.38,0.083
103.0,1.8,0.096
104.0,1.1,0.047
105.0,0.11,0.072
104.5,0.415,0.08124999999999999
104.0,0.72,0.0905
105.0,0.3,0.046
104.0,0.54,0.041
104.0,1.0,0.073
104.0,0.52,0.074
105.0,0.98,0.021
103.0,1.2,0.237
105.0,0.41,0.021
104.0,0.49,0.021
103.0,0.94,0.143
104.0,0.53,0.093
106.0,0.3,0.01
104.0,0.3,0.025
104.0,0.89,0.023
104.0,0.82,0.021
102.0,1.9,0.121
105.0,0.58,0.022
103.0,0.85,0.069
52.465,49.925,0.1865
1.93,99.0,0.304
106.0,0.089,0.025
105.0,0.3,0.024
103.0,0.79,0.061
105.0,0.28,0.022
104.0,1.2,0.02
104.0,0.71,0.03
105.0,0.56,0.019
105.0,0.5,0.022
103.0,1.1,0.029
104.0,1.3,0.022
103.0,0.87,0.051
105.0,0.25,0.022
104.0,0.38,0.023
70.275,19.19,0.017750000000000002
70.275,19.19,0.017750000000000002
36.55,38.0,0.0125
104.0,1.2,0.025
104.0,0.62,0.02
104.0,0.44,0.039
103.0,2.0,0.02
103.0,0.58,0.043
105.0,0.32,0.029
104.0,0.81,0.028
104.0,0.25,0.006
104.0,0.49,0.026
105.0,0.23,0.026
104.0,0.56,0.01
105.0,0.29,0.02
103.0,0.8,0.056
105.0,0.91,0.021
104.0,1.0,0.05
105.0,0.079,0.031
104.0,0.68,0.142
103.0,1.7,0.092
103.0,1.3,0.026
104.0,1.3,0.082
104.0,0.64,0.023
104.0,0.96,0.021
103.0,0.6,0.03
105.0,0.97,0.02
103.0,1.2,0.039
105.0,0.44,0.317
104.0,0.68,0.025
104.0,0.42,0.02
105.0,0.18,0.16
104.0,0.89,0.243
104.0,0.49,0.023
104.0,0.99,0.025
104.0,0.52,0.059
104.0,0.71,0.175
104.0,0.61,0.023
104.0,1.2,0.063
104.0,0.81,0.308
103.0,1.5,0.03
104.0,0.73,0.019
104.0,1.1,0.023
104.0,0.56,0.023
104.0,1.1,0.022
105.0,0.48,0.024
104.0,0.13,0.02
104.0,0.78,0.042
53.66,49.89,0.033
53.66,49.89,0.033
3.32,99.0,0.024
105.0,0.24,0.389
104.0,0.59,0.345
104.0,0.36,0.035
104.0,0.45,0.087
104.0,0.58,0.022
104.0,0.58,0.154
105.0,0.12,0.079
104.0,0.75,0.362
104.0,0.68,0.033
104.0,0.79,0.102
103.0,1.4,0.369
105.0,0.29,0.897
104.0,0.99,0.019
104.0,0.54,0.889
104.0,0.77,0.349
104.0,0.75,0.022
104.0,1.0,0.023
104.0,0.73,0.518
104.0,0.42,0.852
105.0,0.43,0.393
104.0,0.93,0.66
104.0,0.73,0.18
103.0,0.97,0.879
104.0,0.61,0.427
104.0,0.62,0.134
105.0,0.2,0.148
103.0,1.3,0.21
105.0,0.44,0.126
104.0,0.33,0.521
105.0,0.81,0.185
104.0,0.39,0.276
105.0,0.3,0.245
105.0,0.16,0.142
104.0,0.33,0.14
104.0,1.1,0.315
105.0,0.27,0.151
105.0,0.22,0.055
104.0,0.056,0.188
104.0,0.58,0.232
105.0,0.47,0.043
104.0,0.17,0.284
104.0,1.1,0.055
104.0,0.45,0.036
104.0,0.77,0.132
105.0,0.5,0.032
104.0,0.23,0.155
105.0,0.29,0.027
104.0,0.39,0.032
104.0,0.11,0.098
105.0,0.079,0.113
105.0,0.46,0.027
104.0,0.35,0.036
105.0,0.11,0.024
105.0,0.12,0.03
104.0,0.65,0.024
104.0,0.61,0.026
105.0,0.15,0.021
104.0,0.54,0.021
102.0,2.0,0.065
104.0,0.82,0.041
105.0,0.27,0.026
103.0,1.2,0.072
104.0,0.79,0.032
103.0,1.2,0.045
105.0,0.81,0.025
104.0,1.1,0.023
104.0,0.48,0.017
104.0,0.87,0.023
105.0,0.35,0.021
103.0,1.0,0.106
104.0,0.55,0.052
106.0,0.31,0.021
104.0,0.68,0.025
105.0,0.39,0.022
103.0,1.2,0.078
104.0,0.94,0.04
104.0,0.8,0.237
105.0,0.43,0.063
105.0,0.43,0.024
104.0,0.44,0.049
105.0,0.27,0.021
103.0,1.4,0.02
104.0,0.19,0.016
104.0,0.69,0.028
104.0,0.58,0.028
105.0,0.94,0.02
104.0,0.67,0.022
105.0,0.17,0.021
102.0,1.1,0.183
105.0,0.68,0.041
105.0,0.47,0.008
104.0,0.35,0.078
105.0,0.46,0.02
104.0,0.76,0.027
104.0,0.23,0.045
105.0,0.3,0.02
104.0,0.97,0.025
104.0,0.79,0.027
104.0,0.46,0.029
104.0,0.11,0.014
104.0,0.26,0.052
105.0,0.51,0.024
104.0,0.8,0.022
104.0,0.35,0.034
104.0,0.57,0.024
105.0,0.067,0.021
104.0,0.23,0.045
104.0,0.67,0.022
105.0,0.3,0.021
105.0,0.21,0.026
104.0,0.14,0.086
105.0,1.1,0.042
103.0,0.78,0.035
106.0,0.12,0.033
104.0,0.46,0.03
105.0,0.8,0.03
104.0,0.79,0.02
104.0,0.73,0.025
105.0,0.28,0.056
104.0,0.36,0.03
105.0,0.31,0.031
79.8,21.8975,0.05425
54.6,43.485,0.0775
104.0,0.78,0.108
104.0,1.0,0.02
104.0,0.25,0.037
105.0,0.53,0.024
104.0,0.68,0.043
104.0,0.38,0.02
104.0,0.77,0.08
104.0,0.84,0.068
104.0,0.44,0.023
104.0,0.49,0.041
104.0,0.88,0.024
105.0,0.26,0.021
104.0,0.65,0.036
104.0,0.34,0.065
104.0,0.87,0.062
105.0,0.16,0.022
104.0,1.0,0.027
104.0,0.39,0.019
105.0,0.034,0.318
104.0,0.96,0.139
104.0,0.59,0.018
104.0,0.11,0.067
104.0,1.2,0.051
104.0,0.39,0.018
104.0,1.0,0.024
104.0,1.1,0.02
104.0,1.1,0.025
104.0,0.58,0.143
104.0,0.51,0.025
104.0,0.53,0.032
105.0,0.31,0.273
104.0,0.53,0.02
105.0,0.022,0.017
104.0,0.82,0.02
104.0,1.1,0.023
104.0,0.47,0.02
104.0,0.73,0.021
105.0,0.11,0.023
105.0,0.29,0.051
104.0,0.73,0.02
104.0,1.2,0.037
104.0,0.65,0.022
104.0,0.83,0.019
91.4,12.0,0.032
48.615,30.25,0.028999999999999998
5.83,48.5,0.026
67.9,36.0,0.047
71.6,32.0,0.523
69.9,33.0,0.155
71.4,32.0,0.01
36.5,24.0,0.172
85.6,47.0,0.022
95.7,8.6,0.255
103.0,1.8,0.392
103.0,2.1,0.309
101.0,3.2,0.073
104.0,0.45,0.029
104.0,0.84,0.439
104.0,0.66,0.022
104.0,0.5,0.019
104.0,0.28,0.022
104.0,0.76,0.024
105.0,0.078,0.271
104.0,0.33,0.023
105.0,0.47,0.348
105.0,0.22,0.029
104.0,0.18,0.484
105.0,0.39,0.094
104.0,0.52,0.362
105.0,0.16,0.157
104.0,0.56,0.028
105.0,0.26,0.449
104.0,0.46,0.023
104.0,0.74,0.024
105.0,0.19,0.072
104.0,0.36,0.035
104.0,0.71,0.033
105.0,0.48,0.09
104.0,0.58,0.085
105.0,0.13,0.075
70.4,21.065,0.1655
35.8,42.0,0.256
104.0,0.7,0.758
104.0,0.82,0.165
105.0,0.11,0.086
104.0,0.74,0.084
104.0,0.58,0.322
105.0,0.51,0.203
104.0,0.44,0.234
105.0,0.21,0.247
104.0,0.49,0.212
105.0,0.011,0.404
105.0,0.33,0.209
104.0,0.46,0.202
105.0,0.22,0.305
105.0,0.25,0.143
103.0,1.0,0.405
105.0,0.4,0.049
103.0,1.2,0.229
104.0,0.96,0.266
104.0,0.47,0.248
104.0,0.61,0.533
104.0,0.4,0.339
104.0,0.72,0.183
104.0,1.4,0.02
103.0,0.94,0.271
106.0,0.4,0.019
103.0,0.97,0.027
104.0,0.24,0.079
104.0,0.84,0.151
66.0,18.92,0.09025
66.0,18.92,0.09025
28.0,37.0,0.0295
104.0,0.79,0.093
104.0,0.87,0.117
104.0,0.71,0.196
105.0,0.48,0.07
105.0,0.15,0.03
103.0,1.2,0.07
104.0,0.69,0.057
105.0,0.46,0.007
104.0,0.0,0.057
105.0,0.54,0.022
104.0,0.89,0.029
104.0,1.2,0.035
104.0,0.72,0.025
104.0,0.86,0.022
103.0,0.82,0.11
104.0,0.98,0.023
103.0,1.3,0.054
104.0,0.74,0.111
104.0,0.79,0.17
106.0,0.17,0.025
104.0,0.47,0.03
105.0,0.43,0.023
104.0,0.28,0.023
104.0,0.99,0.02
103.0,0.68,0.058
105.0,0.52,0.025
103.0,0.72,0.043
104.0,0.52,0.071
105.0,0.47,0.029
103.0,1.4,0.039
105.0,0.3,0.023
104.0,0.95,0.02
103.75,1.12,0.025
103.5,1.29,0.03
105.0,0.33,0.02
104.0,0.66,0.026
104.0,0.72,0.021
104.0,0.38,0.029
104.0,1.7,0.02
104.0,0.59,0.042
104.0,0.27,0.029
105.0,0.66,0.03
103.0,1.1,0.057
103.0,1.7,0.04
104.0,1.1,0.024
104.0,0.77,0.027
104.0,0.52,0.022
104.0,0.87,0.019
103.0,1.1,0.009
104.0,0.57,0.019
104.0,0.72,0.006
105.0,0.46,0.032
90.55,10.48,0.0295
76.1,20.5,0.027
104.0,0.66,0.026
103.0,1.2,0.254
105.0,0.79,0.237
105.0,0.5,0.022
102.0,0.95,0.081
105.0,0.71,0.02
104.0,0.94,0.02
104.0,0.16,0.022
104.0,0.011,0.037
105.0,0.47,0.024
104.0,0.25,0.022
105.0,0.25,0.028
104.0,0.15,0.046
105.0,0.47,0.025
104.0,0.54,0.02
104.0,0.045,0.025
104.0,0.95,0.037
104.0,0.56,0.039
104.0,0.58,0.031
104.0,0.5,0.022
105.0,0.19,0.024
105.0,0.15,0.025
104.0,0.49,0.028
104.0,0.67,0.025
105.0,0.39,0.024
104.0,0.76,0.021
104.0,0.72,0.024
103.0,0.91,0.069
106.0,0.18,0.024
104.0,0.53,0.051
64.175,20.765,0.1655
64.175,20.765,0.1655
24.35,41.0,0.28
105.0,0.44,0.033
104.0,0.3,0.026
105.0,0.29,0.029
105.0,0.15,0.089
104.0,0.85,0.192
104.0,0.78,0.214
105.0,0.079,0.042
105.0,0.16,0.058
104.0,0.39,0.379
104.25,0.2465,0.24225
104.5,0.103,0.1055
104.0,0.74,0.041
104.0,0.63,0.245
105.0,0.1,0.022
104.0,0.89,0.207
104.0,0.57,0.155
104.0,0.38,0.024
104.0,0.79,0.087
104.0,0.55,0.266
104.0,0.31,0.063
105.0,0.31,0.085
104.0,0.47,0.331
105.0,0.0,0.076
104.0,1.0,0.055
104.0,0.0,0.265
105.0,0.66,0.069
104.0,0.97,0.194
104.0,0.25,0.288
105.0,0.0,0.407
104.0,0.82,0.387
104.0,0.4,0.042
104.0,0.63,0.203
105.0,0.26,0.093
104.0,0.73,0.297
105.0,0.0,0.256
105.0,0.056,0.031
104.0,0.77,0.12
104.0,0.76,0.153
105.0,0.15,0.172
104.0,0.9,0.073
105.0,0.056,0.13
104.0,0.0,0.077
105.0,0.44,0.232
105.0,0.2,0.165
105.0,0.022,0.035
104.0,0.46,0.05
104.0,0.2,0.109
105.0,0.43,0.046
104.0,0.44,0.1
104.0,0.54,0.39
104.0,1.0,0.076
104.0,0.47,0.696
105.0,0.17,0.083
104.0,0.44,0.405
104.0,0.65,0.248
105.0,0.69,0.026
104.0,0.54,0.069
104.0,0.51,0.385
104.0,0.69,0.092
104.0,0.73,0.024
104.0,0.66,0.112
105.0,0.58,0.039
104.0,0.4,0.066
103.0,1.3,0.168
104.0,0.66,0.076
104.0,0.67,0.069
104.0,0.36,0.446
104.0,1.1,0.183
103.0,2.4,0.083
104.0,0.33,0.332
104.0,0.84,0.094
104.0,0.74,0.089
105.0,0.61,0.022
104.0,0.1,0.411
105.0,0.4,0.022
104.0,0.25,0.023
105.0,0.19,0.074
104.0,0.65,0.099
104.0,1.1,0.08
105.0,0.34,0.03
105.0,0.11,0.019
104.0,0.21,0.029
104.0,0.66,0.028
104.0,0.38,0.049
105.0,0.87,0.027
104.0,0.034,0.064
105.0,0.25,0.041
104.0,0.54,0.095
105.0,0.68,0.022
104.0,0.034,0.028
104.0,0.46,0.034
104.0,0.37,0.039
104.0,0.53,0.076
104.0,1.0,0.017
105.0,0.067,0.011
104.0,0.49,0.031
103.0,1.3,0.052
104.0,0.34,0.093
105.0,0.42,0.02
104.0,0.27,0.028
105.0,0.2,0.044
104.0,0.38,0.064
105.0,0.022,0.081
105.0,0.09,0.046
104.0,0.86,0.026
105.0,0.39,0.025
104.0,0.66,0.021
104.0,0.15,0.043
105.0,0.089,0.011
105.0,0.21,0.018
101.0,0.15,0.058
108.0,0.17,0.094
104.0,0.12,0.033
106.0,0.12,0.022
103.0,1.3,0.017
104.0,0.49,0.055
105.0,0.034,0.054
105.0,0.3,0.074
104.0,0.0,0.746
106.0,0.48,0.035
105.0,0.18,0.046
105.0,0.09,0.044
105.0,0.17,0.07
105.0,0.056,0.056
105.0,0.034,0.047
104.0,0.41,0.06
105.0,0.0,0.023
105.0,0.64,0.025
105.0,0.056,0.037
104.0,0.47,0.026
105.0,0.056,0.02
105.0,0.0,0.069
104.0,0.63,0.08
105.0,0.53,0.032
104.0,0.034,0.095
105.0,0.022,0.029
105.0,0.75,0.032
103.0,0.28,0.099
106.0,0.067,0.021
105.0,0.079,0.043
104.0,0.14,0.025
105.0,0.078,0.02
104.0,0.67,0.019
104.0,0.65,0.016
105.0,0.29,0.025
105.0,0.12,0.021
104.0,0.64,0.031
105.0,0.39,0.023
105.0,0.47,0.03
105.0,0.2,0.056
105.0,0.0,0.034
105.0,0.21,0.029
104.0,0.28,0.051
97.1,6.4,0.271
86.4,19.0,0.036
82.4,21.0,0.056
85.5,18.0,0.084
70.1,33.0,0.297
66.3,36.0,0.012
68.6,35.0,0.026
73.7,30.0,0.275
49.55,35.75,0.14500000000000002
49.55,35.75,0.14500000000000002
25.4,41.5,0.015
90.3,14.0,0.319
94.7,9.8,0.34
99.2,5.4,0.159
98.9,5.6,0.32
104.0,0.81,0.081
104.0,0.79,0.027
104.0,0.4,0.056
101.0,3.7,0.025
104.0,0.97,0.026
104.0,0.9,0.137
104.0,0.89,0.041
104.0,0.93,0.111
104.0,0.52,0.311
104.0,1.0,0.091
104.0,1.2,0.025
104.0,0.84,0.012
105.0,0.45,0.294
105.0,0.29,0.027
104.0,1.1,0.031
103.0,1.4,0.383
104.0,0.61,0.201
105.0,0.27,0.227
104.0,0.39,0.031
104.0,0.57,0.013
105.0,0.43,0.142
104.0,0.35,0.248
104.0,1.0,0.141
105.0,0.28,0.021
104.0,0.49,0.088
104.0,1.2,0.113
103.0,1.2,0.041
104.0,0.57,0.16
104.0,1.1,0.029
102.0,2.4,0.343
105.0,0.73,0.103
103.0,1.6,0.322
103.0,1.5,0.024
104.0,0.66,0.041
104.0,0.38,0.061
104.0,0.65,0.167
105.0,0.78,0.04
103.0,1.0,0.188
105.0,0.7,0.039
103.0,1.1,0.164
104.0,1.0,0.039
104.0,0.69,0.184
105.0,0.29,0.057
103.0,0.85,0.025
106.0,0.033,0.027
103.0,0.66,0.508
105.0,0.33,0.122
105.0,0.75,0.027
104.0,0.43,0.024
104.0,0.33,0.029
105.0,0.2,0.031
104.0,0.26,0.099
104.0,1.3,0.019
104.0,0.32,0.146
105.0,0.25,0.095
104.0,0.09,0.236
104.0,1.7,0.009
104.0,0.28,0.188
104.0,0.44,0.188
105.0,0.69,0.042
104.0,0.33,0.062
104.0,1.3,0.02
104.0,0.66,0.024
104.0,0.58,0.022
104.0,0.09,0.065
105.0,0.39,0.066
104.0,0.98,0.023
104.0,0.56,0.047
105.0,0.79,0.02
104.0,0.8,0.032
105.0,0.022,0.054
105.0,0.067,0.019
105.0,0.7,0.023
104.0,0.25,0.06
105.0,0.53,0.022
104.0,0.48,0.023
103.0,0.023,0.021
105.0,0.64,0.108
105.0,0.18,0.03
104.0,0.31,0.045
105.0,0.64,0.026
104.0,0.11,0.029
105.0,0.16,0.012
104.0,0.045,0.093
105.0,0.22,0.021
105.0,0.3,0.02
104.0,0.43,0.021
104.0,0.3,0.025
105.0,0.5,0.019
104.0,0.32,0.052
105.0,0.078,0.02
104.0,0.58,0.026
104.0,0.6,0.025
105.0,0.078,0.02
103.0,0.54,0.069
105.0,0.067,0.049
105.0,0.42,0.022
105.0,0.59,0.021
105.0,0.0,0.02
104.0,0.81,0.021
104.0,0.69,0.025
104.0,0.3,0.026
104.0,1.1,0.021
104.0,0.64,0.046
105.0,0.18,0.023
105.0,0.089,0.024
105.0,0.079,0.022
104.0,0.34,0.034
104.0,0.35,0.02
104.0,0.41,0.076
105.0,0.46,0.019
105.0,0.0,0.021
105.0,0.4,0.019
104.0,0.25,0.02
104.0,1.1,0.02
104.0,0.36,0.03
105.0,0.35,0.024
105.0,0.25,0.021
103.0,1.2,0.029
104.0,0.54,0.019
105.0,0.34,0.01
104.0,0.8,0.01
104.0,1.1,0.015
104.0,0.18,0.297
104.0,1.1,0.024
105.0,0.6,0.008
104.0,1.0,0.008
104.0,0.87,0.026
104.0,0.58,0.007
105.0,0.48,0.024
105.0,0.12,0.007
105.0,0.079,0.008
105.0,0.11,0.007
104.0,0.45,0.007
104.0,0.29,0.009
105.0,0.59,0.008
60.225,22.045,0.1245
60.225,22.045,0.1245
15.45,43.5,0.241
105.0,0.48,0.077
106.0,0.26,0.021
104.0,0.2,0.009
104.0,1.2,0.008
104.0,0.55,0.008
103.0,1.3,0.009
104.0,0.43,0.011
104.0,0.77,0.008
104.0,0.56,0.03
105.0,0.38,0.022
105.0,0.91,0.027
102.0,1.6,0.092
104.0,0.69,0.048
105.0,0.39,0.026
104.0,0.93,0.033
104.0,1.0,0.08
105.0,0.59,0.028
104.75,0.4225,0.027750000000000004
104.5,0.255,0.027500000000000004
104.0,0.79,0.048
105.0,0.41,0.025
104.0,0.64,0.022
104.0,0.83,0.022
104.0,1.1,0.029
104.0,0.71,0.026
105.0,0.25,0.021
104.0,0.7,0.022
104.0,0.81,0.052
103.0,0.71,0.022
105.0,0.27,0.023
105.0,0.49,0.027
104.0,0.61,0.143
105.0,0.067,0.023
104.0,0.67,0.022
104.0,0.1,0.045
105.0,0.83,0.021
103.0,1.3,0.02
103.0,1.1,0.034
104.0,0.8,0.024
105.0,0.35,0.025
102.0,1.7,0.044
105.0,0.93,0.337
105.0,0.22,0.294
104.0,0.8,0.028
104.0,1.1,0.01
103.0,1.4,0.024
105.0,0.43,0.024
104.0,0.74,0.021
103.0,1.5,0.183
104.0,0.61,0.124
103.0,1.4,0.013
105.0,0.12,0.007
105.0,0.25,0.02
105.0,0.41,0.037
104.0,0.39,0.31
105.0,0.29,0.087
103.0,1.5,0.026
104.0,0.64,0.303
104.0,0.48,0.023
104.0,0.38,0.022
104.0,0.77,0.244
103.0,1.2,0.008
105.0,0.18,0.032
105.0,0.16,0.02
105.0,0.33,0.344
104.0,0.82,0.041
104.0,0.65,0.024
104.0,0.55,0.377
104.0,0.89,0.022
103.0,1.4,0.049
104.0,1.2,0.322
104.0,0.8,0.224
104.0,0.94,0.079
104.0,0.57,0.194
104.0,1.0,0.026
104.0,0.75,0.154
104.0,0.18,0.36
104.0,0.36,0.133
104.0,1.1,0.025
104.0,0.47,0.224
104.0,0.63,0.073
105.0,0.35,0.152
104.0,0.89,0.259
103.0,1.5,0.236
104.0,0.42,0.288
104.0,0.52,0.343
104.0,0.85,0.094
104.0,1.1,0.127
104.0,0.69,0.317
104.0,0.88,0.064
104.0,0.67,0.24
104.0,0.37,0.216
104.0,0.8,0.176
104.0,1.0,0.22
104.0,0.56,0.036
105.0,0.39,0.215
103.0,1.1,0.022
104.0,0.67,0.221
104.0,0.84,0.162
103.0,1.5,0.12
104.0,0.3,0.271
104.0,0.64,0.275
104.0,0.4,0.026
105.0,0.15,0.14
72.175,19.325,0.16
72.175,19.325,0.16
72.175,19.325,0.16
39.35,38.5,0.18
104.0,0.73,0.076
104.0,0.73,0.317
105.0,0.26,0.056
104.0,0.83,0.126
105.0,0.87,0.014
104.0,0.29,0.036
104.0,0.66,0.042
104.0,0.26,0.107
104.0,0.45,0.088
105.0,0.61,0.013
104.0,0.33,0.029
104.0,0.73,0.137
105.0,0.41,0.079
105.0,0.36,0.058
105.0,0.57,0.026
104.0,0.27,0.114
105.0,0.78,0.029
104.0,0.84,0.022
104.0,1.3,0.021
103.0,0.84,0.114
105.0,0.91,0.03
104.0,0.69,0.06
104.0,0.75,0.254
106.0,0.4,0.019
103.0,0.37,0.191
105.0,0.34,0.04
105.0,0.56,0.02
104.0,0.69,0.046
105.0,0.25,0.022
104.0,0.97,0.025
104.0,0.51,0.075
105.0,0.3,0.052
104.0,0.8,0.043
105.0,0.88,0.021
104.0,0.73,0.042
105.0,0.97,0.024
104.75,0.675,0.0275
104.5,0.38,0.031
105.0,0.35,0.019
103.0,0.86,0.044
104.0,0.74,0.042
105.0,0.49,0.02
103.0,1.4,0.029
103.0,1.0,0.016
106.0,0.0,0.016
104.0,0.22,0.023
104.0,0.81,0.025
104.0,0.4,0.022
97.6,6.4,0.086
65.275,25.7,0.14700000000000002
32.95,45.0,0.20800000000000002
17.12,72.0,2.8855
1.29,99.0,5.563
71.3,32.0,0.154
70.6,34.0,0.028
77.5,26.0,0.022
58.2,31.25,0.018
58.2,31.25,0.018
38.9,36.5,0.014
99.0,5.3,0.028
94.9,9.8,0.025
98.8,5.7,0.026
98.7,5.2,0.09
105.0,0.81,0.02
75.4,23.205000000000002,0.12825
45.8,45.6,0.2365
104.0,0.34,0.022
104.0,0.54,0.02
104.0,0.24,0.046
104.0,0.76,0.048
104.0,1.3,0.021
105.0,0.24,0.02
104.0,0.77,0.011
104.0,0.73,0.021
104.0,0.29,0.01
104.0,0.65,0.022
104.0,0.98,0.021
105.0,0.011,0.023
104.0,0.18,0.025
105.0,0.079,0.008
105.0,0.056,0.02
104.0,0.63,0.025
104.0,0.39,0.036
105.0,0.13,0.02
103.0,0.91,0.062
106.0,0.24,0.026
104.0,0.26,0.028
104.0,0.51,0.046
105.0,0.26,0.02
105.0,0.19,0.021
104.0,0.62,0.029
103.0,1.4,0.041
105.0,0.82,0.027
104.0,0.39,0.023
104.0,1.1,0.026
103.0,1.8,0.026
104.0,0.49,0.028
104.0,0.63,0.029
105.0,0.18,0.025
104.0,0.87,0.022
104.0,0.64,0.033
104.0,0.54,0.023
104.0,0.94,0.033
104.0,0.89,0.02
104.0,0.71,0.023
104.0,1.0,0.023
104.0,0.63,0.021
105.0,0.045,0.025
103.0,1.4,0.028
104.0,0.18,0.023
105.0,0.23,0.02
105.0,0.36,0.028
104.0,0.83,0.03
105.0,0.17,0.31
105.0,0.27,0.029
104.0,0.34,0.026
105.0,0.31,0.059
105.0,0.25,0.239
104.0,0.39,0.109
104.0,0.66,0.03
104.0,0.31,0.022
104.0,0.91,0.024
104.0,0.39,0.024
105.0,0.47,0.023
104.0,0.4,0.008
104.0,0.15,0.04
105.0,0.33,0.064
105.0,0.34,0.126
105.0,0.1,0.021
104.0,0.66,0.149
104.0,0.65,0.021
104.0,0.34,0.026
105.0,0.19,0.217
105.0,0.11,0.194
105.0,0.0,0.022
104.0,0.46,0.268
105.0,0.21,0.024
104.0,1.1,0.015
104.0,0.011,0.02
105.0,0.045,0.313
105.0,0.37,0.34
72.5,0.185,0.191
40.0,0.0,0.042
73.1,38.2,0.182
103.0,1.1,0.036
104.0,0.47,0.358
104.0,0.37,0.026
105.0,0.045,0.276
104.0,0.1,0.02
105.0,0.21,0.353
105.0,0.76,0.055
104.0,0.42,0.239
104.0,1.3,0.078
105.0,0.022,0.193
104.0,0.98,0.146
104.0,0.75,0.183
105.0,0.68,0.048
105.0,0.25,0.041
104.0,0.14,0.18
105.0,0.36,0.067
104.0,1.4,0.023
103.0,0.28,0.334
105.0,0.8,0.174
105.0,0.34,0.021
103.0,1.2,0.044
104.0,0.84,0.033
104.0,0.27,0.126
104.0,0.28,0.222
105.0,0.84,0.028
104.0,0.079,0.353
105.0,1.0,0.02
102.0,1.3,0.206
105.0,0.44,0.021
104.0,0.72,0.036
103.0,1.5,0.03
104.0,0.12,0.42
105.0,0.056,0.045
105.0,0.47,0.02
103.0,1.2,0.029
104.0,0.45,0.13
104.0,0.7,0.01
104.0,0.66,0.075
105.0,0.33,0.023
104.0,0.5,0.071
103.0,1.0,0.07
104.0,0.99,0.047
105.0,0.42,0.018
104.0,1.0,0.019
103.0,1.3,0.053
105.0,0.68,0.027
104.0,1.2,0.02
104.0,0.37,0.032
104.0,0.69,0.019
104.0,0.82,0.021
103.0,0.61,0.034
105.0,0.96,0.022
104.0,1.1,0.021
104.0,0.63,0.02
105.0,0.3,0.017
104.0,0.85,0.021
104.0,0.22,0.006
104.0,1.0,0.007
104.0,0.37,0.014
105.0,1.0,0.011
103.0,0.2,0.103
104.0,0.84,0.048
105.0,0.13,0.031
104.0,1.1,0.025
103.0,1.1,0.024
104.0,0.86,0.026
104.0,0.19,0.02
105.0,0.33,0.038
103.0,1.5,0.02
104.0,0.65,0.007
103.0,1.3,0.009
104.0,0.5,0.008
104.0,0.35,0.012
104.0,0.55,0.019
105.0,0.72,0.016
104.0,0.87,0.007
102.0,1.2,0.092
104.0,0.96,0.04
105.0,0.68,0.006
104.0,0.98,0.006
103.0,0.42,0.044
106.0,0.28,0.007
105.0,0.16,0.007
104.0,1.2,0.009
104.0,0.92,0.038
104.0,0.79,0.013
103.0,0.84,0.072
106.0,0.16,0.057
104.0,0.98,0.015
103.0,2.0,0.007
104.0,0.27,0.022
105.0,0.67,0.007
104.0,1.0,0.008
104.0,0.86,0.008
103.0,1.5,0.009
104.0,1.1,0.009
104.0,0.87,0.008
